It is a personnel file.	這是人事檔案。
The proverbial 'confessing couch'.	傳說中的「懺悔沙發」。
A window overlooks the parking lot. The blinds are drawn.	一扇窗俯瞰停車場。百葉窗關上了。
It's a theory receptacle.	這是個理論儲納器。
Dr. Aimes provides a chair for those who feel silly lying down.	Aimes 醫生為那些不適合躺著的人準備了一把椅子。
The filing cabinets have a lot of dirt on a lot of people.	檔案櫃裡記著很多人的醜聞。
A bit of green is always nice. This guy probably talks to his plants.	一點綠色總是不錯。這傢伙可能跟他的植物說話。
This is the office of the department's criminal psychologist, Dr. Sidney Aimes.	這是本局犯罪心理學家 Sidney Aimes 醫生的辦公室。
lab tech	實驗室技術員
Mike Downs is the head technician. He runs the computer facilities.	Mike Downs 是首席技術員。他負責電腦設施。
computer card	電腦卡
Your computer access card is on Mike's desk.	你的電腦存取卡在 Mike 的桌子上。
Behind their glass wall, dispatch is busy monitoring the police band.	玻璃牆後面，勤務中心忙著監控警察無線電。
The dispatch center is equipped with the latest audio, visual equipment.	勤務中心配備了最新的音視頻設備。
Law enforcement has certainly gone high tech hasn't it?	執法單位確實越來越高科技了，不是嗎？
It is a drawer.	這是個抽屜。
That's Mike's cabinet.	那是 Mike 的櫃子。
That's Mike's desk.	那是 Mike 的桌子。
The size of the department's main computer banks always astounds you.	局裡主機房的規模總是讓你驚訝。
That's Mike's computer.	那是 Mike 的電腦。
The table holds various computer magazines - none of which interest you.	桌子上放著各種電腦雜誌——沒有一本讓你感興趣。
The glass wall divides dispatch from the computer facilities.	玻璃牆把勤務中心和電腦設施分隔開來。
The elevated floor consists of individual movable tiles. All the computer cables run underneath the tiles.	上升的地板由活動磁磚組成。所有電腦線纜都在磁磚下面走。
That is Mike's In\\Out basket.	那是 Mike 的收發籃。
The third floor is home to the computer facilities and dispatch.	三樓是電腦設施和勤務中心所在地。
Inset	進入
The woman seems close to hysteria over something.	那個女人看起來因為某事快要歇斯底里了。
You look at your car fondly.	你喜愛地看著你的車。
This guy is definitely unstable.	這傢伙肯定很不穩定。
the picnickers	野餐的人
the river	河
The river's considerable undertow churns the waters into a muddy green.	河的強勁暗流把水攪得混濁發綠。
picnic tables	野餐桌
You've been picnicking at Aspen Falls many times before. One of those tables probably still has your initials on it.	你以前在 Aspen Falls 野餐過很多次。其中某一張桌子上可能還有你的名字首字母。
the tree	那棵樹
The graceful willow trees make Aspen Falls the prettiest park for miles around.	優雅的柳樹讓 Aspen Falls 成為方圓幾英哩最美的公園。
the sky	天空
The azure summer sky is accented by wispy clouds.	蔚藍的夏日天空被輕飄飄的白雲點綴著。
the grass	草
The grass stays lush and green on the banks of the river.	河岸上的草始終蒼綠茂盛。
the dirt	泥土
The bare area disrupts the grasses.	裸露的區域破壞了草地。
A pile of clothes, probably belonging to the half-naked perpetrator, is sitting by the rocks unattended.	一堆衣服（可能屬於那個半裸的犯人）無人看管地放在岩石旁。
The man's clearly in a deranged state of mind - though whether because of drug use or some mental instability is unclear.	那個人顯然精神錯亂——不過到底是因為吸毒還是精神失常還不清楚。
the trees	樹木
the rocks	岩石
A few large rocks mark a favorite spot for wading.	幾塊大岩石標記著一個涉水的好地點。
car door	車門
The passenger car door.	乘客側車門。
Your car is parked where you left it.	你的車停在你停下它的地方。
Highway 41 runs all the way through Lytton.	41 號公路貫穿整個 Lytton。
Guardrails protect out-of-control vehicles from plunging off the road.	護欄防止失控的車輛衝出道路。
The shoulder of the road is for emergency stops only.	路肩只供緊急停靠使用。
Uh-oh. It looks like one of those ambulance-chasing reporters.	哎呀。看起來是其中一個那種跟著救護車的記者。
Reporter	記者
One of the uniformed officers is busy searching the scene of the crime.	其中一個制服警察正在忙著搜查犯罪現場。
 It's a Lytton P.D. patrol car.	 那是 Lytton 警局的巡邏車。
It's Zak the keymaker.	那是鎖匠 Zak。
It's a public telephone.	那是個公用電話。
Marie's car was parked here during her attack.	Marie 被襲擊時她的車停在這裡。
